5 digit NTD ID,4 digit NTD ID,Agency,Mode,TOS,Active,Reporter Type,HQ City,HQ State,UZA,UZA Name,UZA Area SQ Miles,UZA Population,Service Area SQ Miles,Service Area Population,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Average Trip Length FY, Fares FY , Operating Expenses FY , Average Cost per Trip FY , Average Fares per Trip FY 
00047,0047,City of Corvallis,MB,PT,Active,Full Reporter,Corvallis,OR,436,"Corvallis, OR",21,"62,433",14,"54,462",2018,6,2018,"3,638,715","1,120,526",3.25, $-   ," $3,004,021 ", $2.68 , $-   
00049,0049,"vRide, Inc. - Anchorage",VP,DO,Inactive,Full Reporter,Anchorage,AK,149,"Anchorage, AK",85,"251,243",77,"218,145",2015,12,2015,"9,222,744","220,188",41.89," $1,175,529 "," $816,196 ", $3.71 , $5.34 
00050,0050,"City of Bend, Bend Area Transit",DR,PT,Inactive,Reduced Reporter,Bend,OR,344,"Bend, OR",40,"83,794",32,"82,280",2011,6,2011,,,,,,,
00050,0050,"City of Bend, Bend Area Transit",MB,PT,Inactive,Reduced Reporter,Bend,OR,344,"Bend, OR",40,"83,794",32,"82,280",2011,6,2011,,,,,,,
00052,0052,Metro,VP,PT,Inactive,Reduced Reporter,Portland,OR,24,"Portland, OR-WA",524,"1,849,898","6,817","2,241,913",2012,6,2012,,,,,,,
00053,0053,Coeur d'Alene Tribe dba Citylink Transit,DR,DO,Active,Reduced Reporter,Coeur d'Alene,ID,304,"Coeur d'Alene, ID",,,,,2018,,,,,,,,,
00053,0053,Coeur d'Alene Tribe dba Citylink Transit,MB,DO,Active,Reduced Reporter,Coeur d'Alene,ID,304,"Coeur d'Alene, ID",,,,,2018,,,,,,,,,
00054,0054,King County Ferry District,FB,DO,Inactive,Full Reporter,Seattle,WA,14,"Seattle, WA","1,010","3,059,393","2,116","1,931,249",2015,12,2015,"2,645,294","515,207",5.13," $1,982,612 "," $5,478,705 ", $10.63 , $3.85 
00057,0057,Central Oregon Intergovernmental Council,CB,DO,Active,Full Reporter,Bend,OR,344,"Bend, OR",40,"83,794",75,"127,940",2018,6,2018,"2,929,924","218,488",13.41," $227,578 "," $1,325,971 ", $6.07 , $1.04 
00057,0057,Central Oregon Intergovernmental Council,DR,DO,Active,Full Reporter,Bend,OR,344,"Bend, OR",40,"83,794",75,"127,940",2018,6,2018,"175,900","50,774",3.46," $59,548 "," $1,307,060 ", $25.74 , $1.17 
00057,0057,Central Oregon Intergovernmental Council,DR,PT,Active,Full Reporter,Bend,OR,344,"Bend, OR",40,"83,794",75,"127,940",2018,6,2018,"103,844","38,319",2.71," $53,082 "," $1,122,325 ", $29.29 , $1.39 
00057,0057,Central Oregon Intergovernmental Council,MB,DO,Active,Full Reporter,Bend,OR,344,"Bend, OR",40,"83,794",75,"127,940",2018,6,2018,"41,148","14,620",2.81," $2,138 "," $81,561 ", $5.58 , $0.15 
00057,0057,Central Oregon Intergovernmental Council,MB,PT,Active,Full Reporter,Bend,OR,344,"Bend, OR",40,"83,794",75,"127,940",2018,6,2018,"1,549,137","410,801",3.77," $285,141 "," $2,516,433 ", $6.13 , $0.69 
00058,0058,City of Portland,SR,DO,Active,Full Reporter,Portland,OR,24,"Portland, OR-WA",524,"1,849,898",11,"72,832",2018,6,2018,,,,,,,
00058,0058,City of Portland,SR,PT,Active,Full Reporter,Portland,OR,24,"Portland, OR-WA",524,"1,849,898",11,"72,832",2018,6,2018,"10,171,647","4,879,658",2.08," $1,221,577 "," $17,645,569 ", $3.62 , $0.25 
00058,0058,City of Portland,TR,DO,Active,Full Reporter,Portland,OR,24,"Portland, OR-WA",524,"1,849,898",11,"72,832",2018,6,2018,,,,,,,
00058,0058,City of Portland,TR,PT,Active,Full Reporter,Portland,OR,24,"Portland, OR-WA",524,"1,849,898",11,"72,832",2018,6,2018,"1,323,526","2,068,009",0.64," $776,619 "," $2,869,448 ", $1.39 , $0.38 
00376,0R02-022,"Ride Connection, Inc.",DR,DO,Active,Full Reporter,Portland,OR,24,"Portland, OR-WA",524,"1,849,898","1,192","1,364,620",2018,6,2018,"206,132","86,149",2.39," $13,700 "," $5,551,022 ", $64.44 , $0.16 
00376,0R02-022,"Ride Connection, Inc.",DT,PT,Active,Full Reporter,Portland,OR,24,"Portland, OR-WA",524,"1,849,898","1,192","1,364,620",2018,6,2018,"375,459","53,159",7.06, $-   ," $727,055 ", $13.68 , $-   
00376,0R02-022,"Ride Connection, Inc.",MB,DO,Active,Full Reporter,Portland,OR,24,"Portland, OR-WA",524,"1,849,898","1,192","1,364,620",2018,6,2018,"338,179","110,156",3.07," $3,605 "," $740,636 ", $6.72 , $0.03 
00415,,Ada County Highway District Commuteride,VP,DO,Active,Full Reporter,Boise,ID,108,"Boise City, ID",134,"349,684","15,134","814,966",2018,9,2018,"11,513,845","170,512",67.53," $982,883 "," $1,002,419 ", $5.88 , $5.76 
10001,1001,Rhode Island Public Transit Authority,DR,DO,Active,Full Reporter,Providence,RI,39,"Providence, RI-MA",545,"1,190,956","1,436","1,048,319",2018,6,2018,"3,200,031","320,410",9.99," $403,727 "," $11,172,456 ", $34.87 , $1.26 
10001,1001,Rhode Island Public Transit Authority,DR,PT,Active,Full Reporter,Providence,RI,39,"Providence, RI-MA",545,"1,190,956","1,436","1,048,319",2018,6,2018,,,,,,,
10001,1001,Rhode Island Public Transit Authority,DT,PT,Active,Full Reporter,Providence,RI,39,"Providence, RI-MA",545,"1,190,956","1,436","1,048,319",2018,6,2018,"1,096,277","40,026",27.39," $60,528 "," $1,167,839 ", $29.18 , $1.51 
10001,1001,Rhode Island Public Transit Authority,MB,DO,Active,Full Reporter,Providence,RI,39,"Providence, RI-MA",545,"1,190,956","1,436","1,048,319",2018,6,2018,"71,202,527","16,339,054",4.36," $19,537,887 "," $97,139,556 ", $5.95 , $1.20 
10001,1001,Rhode Island Public Transit Authority,VP,PT,Active,Full Reporter,Providence,RI,39,"Providence, RI-MA",545,"1,190,956","1,436","1,048,319",2018,6,2018,"924,187","18,919",48.85," $88,804 "," $163,037 ", $8.62 , $4.69 
10002,1002,Manchester Transit Authority,DR,DO,Active,Reduced Reporter,Manchester,NH,209,"Manchester, NH",86,"158,377",63,"135,366",2019,6,2019,,,,,,,
10002,1002,Manchester Transit Authority,MB,DO,Active,Reduced Reporter,Manchester,NH,209,"Manchester, NH",86,"158,377",63,"135,366",2019,6,2019,,,,,,,
10003,1003,Massachusetts Bay Transportation Authority,CR,DO,Active,Full Reporter,Boston,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","3,109,308",2018,6,2018,,,,,,,
10003,1003,Massachusetts Bay Transportation Authority,CR,PT,Active,Full Reporter,Boston,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","3,109,308",2018,6,2018,"680,949,680","32,859,741",20.72," $229,103,721 "," $371,909,742 ", $11.32 , $6.97 
10003,1003,Massachusetts Bay Transportation Authority,DR,PT,Active,Full Reporter,Boston,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","3,109,308",2018,6,2018,"15,540,423","1,955,578",7.95," $5,737,517 "," $113,410,825 ", $57.99 , $2.93 
10003,1003,Massachusetts Bay Transportation Authority,FB,PT,Active,Full Reporter,Boston,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","3,109,308",2018,6,2018,"11,986,627","1,497,251",8.01," $11,007,657 "," $13,390,544 ", $8.94 , $7.35 
10003,1003,Massachusetts Bay Transportation Authority,HR,DO,Active,Full Reporter,Boston,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","3,109,308",2018,6,2018,"576,500,980","163,515,168",3.53," $223,384,553 "," $301,638,488 ", $1.84 , $1.37 
10003,1003,Massachusetts Bay Transportation Authority,LR,DO,Active,Full Reporter,Boston,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","3,109,308",2018,6,2018,"141,734,607","56,768,835",2.50," $81,353,000 "," $213,658,148 ", $3.76 , $1.43 
10003,1003,Massachusetts Bay Transportation Authority,MB,DO,Active,Full Reporter,Boston,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","3,109,308",2018,6,2018,"263,405,058","101,809,480",2.59," $96,475,093 "," $411,614,672 ", $4.04 , $0.95 
10003,1003,Massachusetts Bay Transportation Authority,MB,PT,Active,Full Reporter,Boston,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","3,109,308",2018,6,2018,"1,932,775","881,853",2.19," $187,120 "," $2,959,597 ", $3.36 , $0.21 
10003,1003,Massachusetts Bay Transportation Authority,RB,DO,Active,Full Reporter,Boston,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","3,109,308",2018,6,2018,"19,967,570","10,540,640",1.89," $10,590,933 "," $35,219,290 ", $3.34 , $1.00 
10003,1003,Massachusetts Bay Transportation Authority,TB,DO,Active,Full Reporter,Boston,MA,10,"Boston, MA-NH-RI","1,873","4,181,019","3,244","3,109,308",2018,6,2018,"5,976,543","2,570,292",2.33," $1,888,300 "," $31,542,892 ", $12.27 , $0.73 
10004,1004,Brockton Area Transit Authority,DR,PT,Active,Full Reporter,Brockton,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",86,"254,648",2018,6,2018,"952,827","173,094",5.50," $1,198,154 "," $4,200,568 ", $24.27 , $6.92 
10004,1004,Brockton Area Transit Authority,MB,PT,Active,Full Reporter,Brockton,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",86,"254,648",2018,6,2018,"17,883,887","2,659,314",6.73," $2,484,149 "," $11,305,184 ", $4.25 , $0.93 
10005,1005,Lowell Regional Transit Authority,DR,DO,Active,Full Reporter,Lowell,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",282,"338,186",2018,6,2018,"345,713","59,299",5.83," $69,277 "," $908,597 ", $15.32 , $1.17 
10005,1005,Lowell Regional Transit Authority,DR,PT,Active,Full Reporter,Lowell,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",282,"338,186",2018,6,2018,"285,465","55,538",5.14," $53,646 "," $1,492,172 ", $26.87 , $0.97 
10005,1005,Lowell Regional Transit Authority,MB,DO,Active,Full Reporter,Lowell,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",282,"338,186",2018,6,2018,,,,,,,
10005,1005,Lowell Regional Transit Authority,MB,PT,Active,Full Reporter,Lowell,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",282,"338,186",2018,6,2018,"6,815,850","1,411,149",4.83," $1,203,676 "," $9,438,283 ", $6.69 , $0.85 
10006,1006,Southeastern Regional Transit Authority,DR,PT,Active,Full Reporter,New Bedford,MA,219,"New Bedford, MA",55,"149,443",289,"308,614",2018,6,2018,"438,975","74,036",5.93," $167,645 "," $3,142,032 ", $42.44 , $2.26 
10006,1006,Southeastern Regional Transit Authority,MB,PT,Active,Full Reporter,New Bedford,MA,219,"New Bedford, MA",55,"149,443",289,"308,614",2018,6,2018,"8,475,558","2,632,161",3.22," $2,211,322 "," $14,559,283 ", $5.53 , $0.84 
10007,1007,Berkshire Regional Transit Authority,DR,PT,Active,Full Reporter,Pittsfield,MA,448,"Pittsfield, MA",34,"59,124",384,"127,500",2018,6,2018,"357,635","30,458",11.74," $145,268 "," $1,052,154 ", $34.54 , $4.77 
10007,1007,Berkshire Regional Transit Authority,DT,PT,Active,Full Reporter,Pittsfield,MA,448,"Pittsfield, MA",34,"59,124",384,"127,500",2018,6,2018,,,,,,,
10007,1007,Berkshire Regional Transit Authority,MB,PT,Active,Full Reporter,Pittsfield,MA,448,"Pittsfield, MA",34,"59,124",384,"127,500",2018,6,2018,"4,870,695","540,045",9.02," $674,347 "," $5,282,027 ", $9.78 , $1.25 
10008,1008,Pioneer Valley Transit Authority,DR,PT,Active,Full Reporter,Springfield,MA,65,"Springfield, MA-CT",349,"621,300",302,"551,543",2018,6,2018,"3,120,295","291,932",10.69," $716,661 "," $9,667,844 ", $33.12 , $2.45 
10008,1008,Pioneer Valley Transit Authority,MB,PT,Active,Full Reporter,Springfield,MA,65,"Springfield, MA-CT",349,"621,300",302,"551,543",2018,6,2018,"38,093,369","10,931,237",3.48," $6,294,860 "," $36,863,206 ", $3.37 , $0.58 
10013,1013,Merrimack Valley Regional Transit Authority,CB,PT,Active,Full Reporter,Haverhill,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",225,"306,339",2018,6,2018,"1,648,708","60,763",27.13," $343,035 "," $528,633 ", $8.70 , $5.65 
10013,1013,Merrimack Valley Regional Transit Authority,DR,PT,Active,Full Reporter,Haverhill,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",225,"306,339",2018,6,2018,"570,691","87,004",6.56," $174,199 "," $2,471,811 ", $28.41 , $2.00 
10013,1013,Merrimack Valley Regional Transit Authority,MB,PT,Active,Full Reporter,Haverhill,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",225,"306,339",2018,6,2018,"8,566,666","2,046,740",4.19," $1,267,525 "," $14,007,595 ", $6.84 , $0.62 
10014,1014,Worcester Regional Transit Authority,DR,DO,Active,Full Reporter,Worcester,MA,81,"Worcester, MA-CT",304,"486,514",866,"479,329",2018,6,2018,"174,774","37,102",4.71," $80,800 "," $2,165,018 ", $58.35 , $2.18 
10014,1014,Worcester Regional Transit Authority,DR,PT,Active,Full Reporter,Worcester,MA,81,"Worcester, MA-CT",304,"486,514",866,"479,329",2018,6,2018,"643,328","98,158",6.55," $178,968 "," $2,275,433 ", $23.18 , $1.82 
10014,1014,Worcester Regional Transit Authority,DT,PT,Active,Full Reporter,Worcester,MA,81,"Worcester, MA-CT",304,"486,514",866,"479,329",2018,6,2018,"227,969","49,312",4.62," $116,276 "," $886,029 ", $17.97 , $2.36 
10014,1014,Worcester Regional Transit Authority,MB,DO,Active,Full Reporter,Worcester,MA,81,"Worcester, MA-CT",304,"486,514",866,"479,329",2018,6,2018,"13,053,317","3,131,083",4.17," $3,022,538 "," $19,016,626 ", $6.07 , $0.97 
10014,1014,Worcester Regional Transit Authority,MB,PT,Active,Full Reporter,Worcester,MA,81,"Worcester, MA-CT",304,"486,514",866,"479,329",2018,6,2018,,,,,,,
10015,1015,Lewiston-Auburn Transit Committee,DR,PT,Active,Reduced Reporter,Auburn,ME,446,"Lewiston, ME",35,"59,397",19,"46,052",2018,9,2018,,,,,,,
10015,1015,Lewiston-Auburn Transit Committee,MB,PT,Active,Reduced Reporter,Auburn,ME,446,"Lewiston, ME",35,"59,397",19,"46,052",2018,9,2018,,,,,,,
10016,1016,Greater Portland Transit District,DR,PT,Active,Full Reporter,Portland,ME,177,"Portland, ME",136,"203,914",71,"109,535",2018,12,2018,,,,,,,
10016,1016,Greater Portland Transit District,MB,DO,Active,Full Reporter,Portland,ME,177,"Portland, ME",136,"203,914",71,"109,535",2018,12,2018,"6,733,632","1,947,038",3.46," $2,089,330 "," $9,354,574 ", $4.80 , $1.07 
10017,1017,Greater Hartford Transit District,DR,PT,Active,Full Reporter,Hartford,CT,47,"Hartford, CT",516,"924,859",620,"1,248,881",2018,6,2018,"4,439,221","499,199",8.89," $1,314,045 "," $16,770,636 ", $33.60 , $2.63 
10017,1017,Greater Hartford Transit District,MB,PT,Active,Full Reporter,Hartford,CT,47,"Hartford, CT",516,"924,859",620,"1,248,881",2018,6,2018,,,,,,,
10040,1040,Southeast Area Transit,DR,PT,Active,Full Reporter,Preston,CT,174,"Norwich-New London, CT-RI",152,"209,190",305,"158,629",2018,6,2018,"28,544","6,577",4.34," $22,454 "," $271,018 ", $41.21 , $3.41 
10040,1040,Southeast Area Transit,MB,DO,Active,Full Reporter,Preston,CT,174,"Norwich-New London, CT-RI",152,"209,190",305,"158,629",2018,6,2018,"5,624,547","951,700",5.91," $1,094,570 "," $5,873,898 ", $6.17 , $1.15 
10042,1042,Valley Transit District,DR,DO,Active,Full Reporter,Derby,CT,48,"Bridgeport-Stamford, CT-NY",466,"923,311",58,"88,364",2018,6,2018,"396,713","56,095",7.07," $368,210 "," $1,526,637 ", $27.22 , $6.56 
10045,1045,Connecticut Department of Transportation - CTTransit New Britain -Dattco.,CB,PT,Active,Full Reporter,New Britain,CT,47,"Hartford, CT",516,"924,859",13,"73,941",2018,6,2018,"5,174,714","205,555",25.17," $241,040 "," $4,540,263 ", $22.09 , $1.17 
10045,1045,Connecticut Department of Transportation - CTTransit New Britain -Dattco.,MB,PT,Active,Full Reporter,New Britain,CT,47,"Hartford, CT",516,"924,859",13,"73,941",2018,6,2018,"957,585","187,163",5.12," $118,060 "," $1,314,949 ", $7.03 , $0.63 
10047,1047,"New Britain Transportation Company, Inc.",MB,DO,Inactive,Full Reporter,Berlin,CT,45,"Hartford, CT",469,"851,535",81,"203,562",2010,6,2010,"4,462,246","548,880",8.13," $484,065 "," $2,514,158 ", $4.58 , $0.88 
10048,1048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,MB,DO,Active,Full Reporter,Hartford,CT,47,"Hartford, CT",516,"924,859",664,"851,535",2018,6,2018,"95,151,377","14,650,180",6.49," $15,355,357 "," $88,259,882 ", $6.02 , $1.05 
10048,1048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,RB,DO,Active,Full Reporter,Hartford,CT,47,"Hartford, CT",516,"924,859",664,"851,535",2018,6,2018,"8,117,335","1,556,661",5.21," $1,173,553 "," $8,887,468 ", $5.71 , $0.75 
10049,1049,The Greater New Haven Transit District,DR,DO,Active,Full Reporter,Hamden,CT,72,"New Haven, CT",306,"562,839",197,"451,486",2018,6,2018,"1,630,070","226,838",7.19," $210,355 "," $10,468,294 ", $46.15 , $0.93 
10049,1049,The Greater New Haven Transit District,DR,PT,Active,Full Reporter,Hamden,CT,72,"New Haven, CT",306,"562,839",197,"451,486",2018,6,2018,,,,,,,
10049,1049,The Greater New Haven Transit District,MB,DO,Active,Full Reporter,Hamden,CT,72,"New Haven, CT",306,"562,839",197,"451,486",2018,6,2018,,,,,,,
10049,1049,The Greater New Haven Transit District,TB,DO,Active,Full Reporter,Hamden,CT,72,"New Haven, CT",306,"562,839",197,"451,486",2018,6,2018,,,,,,,
10050,1050,Greater Bridgeport Transit Authority,DR,PT,Active,Full Reporter,Bridgeport,CT,48,"Bridgeport-Stamford, CT-NY",466,"923,311",100,"353,954",2018,6,2018,"591,143","89,657",6.59," $270,963 "," $2,913,730 ", $32.50 , $3.02 
10050,1050,Greater Bridgeport Transit Authority,MB,DO,Active,Full Reporter,Bridgeport,CT,48,"Bridgeport-Stamford, CT-NY",466,"923,311",100,"353,954",2018,6,2018,"16,298,749","5,207,268",3.13," $5,102,227 "," $16,371,316 ", $3.14 , $0.98 
10050,1050,Greater Bridgeport Transit Authority,TB,DO,Active,Full Reporter,Bridgeport,CT,48,"Bridgeport-Stamford, CT-NY",466,"923,311",100,"353,954",2018,6,2018,,,,,,,
10051,1051,Housatonic Area Regional Transit,DR,DO,Active,Full Reporter,Danbury,CT,201,"Danbury, CT-NY",132,"168,136",124,"154,855",2018,6,2018,"407,440","60,812",6.70," $73,373 "," $1,848,471 ", $30.40 , $1.21 
10051,1051,Housatonic Area Regional Transit,MB,DO,Active,Full Reporter,Danbury,CT,201,"Danbury, CT-NY",132,"168,136",124,"154,855",2018,6,2018,"4,628,655","680,684",6.80," $826,043 "," $5,519,948 ", $8.11 , $1.21 
10052,1052,"New Britain Transportation Company, Inc.",MB,DO,Inactive,Full Reporter,Berlin,CT,45,"Hartford, CT",469,"851,535",27,"60,062",2006,6,2006,"184,976","40,654",4.55," $40,818 "," $213,122 ", $5.24 , $1.00 
10053,1053,Cape Ann Transportation Authority,DR,PT,Active,Full Reporter,Gloucester,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",80,"54,099",2018,6,2018,"128,480","27,864",4.61," $25,052 "," $779,396 ", $27.97 , $0.90 
10053,1053,Cape Ann Transportation Authority,MB,PT,Active,Full Reporter,Gloucester,MA,10,"Boston, MA-NH-RI","1,873","4,181,019",80,"54,099",2018,6,2018,"755,411","192,786",3.92," $155,175 "," $1,714,855 ", $8.90 , $0.80 
10055,1055,Connecticut Department of Transportation - CTTRANSIT New Haven Division,MB,DO,Active,Full Reporter,Hartford,CT,72,"New Haven, CT",306,"562,839",456,"531,314",2018,6,2018,"25,517,192","7,681,447",3.32," $7,232,670 "," $44,000,494 ", $5.73 , $0.94 
10056,1056,Connecticut Department of Transportation - CTTRANSIT Stamford Division,MB,DO,Active,Full Reporter,Hartford,CT,48,"Bridgeport-Stamford, CT-NY",466,"923,311",133,"281,327",2018,6,2018,"9,819,844","2,839,604",3.46," $3,576,872 "," $16,164,469 ", $5.69 , $1.26 
10057,1057,Norwalk Transit District,DR,DO,Active,Full Reporter,Norwalk,CT,48,"Bridgeport-Stamford, CT-NY",466,"923,311",45,"108,700",2018,6,2018,"296,909","53,101",5.59," $159,098 "," $3,413,587 ", $64.28 , $3.00 
10057,1057,Norwalk Transit District,DR,PT,Active,Full Reporter,Norwalk,CT,48,"Bridgeport-Stamford, CT-NY",466,"923,311",45,"108,700",2018,6,2018,"280,483","47,770",5.87," $137,766 "," $2,043,377 ", $42.78 , $2.88 
10057,1057,Norwalk Transit District,MB,DO,Active,Full Reporter,Norwalk,CT,48,"Bridgeport-Stamford, CT-NY",466,"923,311",45,"108,700",2018,6,2018,"5,172,261","1,415,894",3.65," $1,424,181 "," $8,768,371 ", $6.19 , $1.01 
10057,1057,Norwalk Transit District,MB,PT,Active,Full Reporter,Norwalk,CT,48,"Bridgeport-Stamford, CT-NY",466,"923,311",45,"108,700",2018,6,2018,"12,772","11,717",1.09," $19,140 "," $133,665 ", $11.41 , $1.63 
10061,1061,Montachusett Regional Transit Authority,DR,PT,Active,Full Reporter,Fitchburg,MA,269,"Leominster-Fitchburg, MA",65,"116,960",624,"228,778",2018,6,2018,"5,067,379","385,671",13.14," $3,732,505 "," $10,739,796 ", $27.85 , $9.68 
10061,1061,Montachusett Regional Transit Authority,DT,PT,Active,Full Reporter,Fitchburg,MA,269,"Leominster-Fitchburg, MA",65,"116,960",624,"228,778",2018,6,2018,"78,748","10,752",7.32," $21,290 "," $110,124 ", $10.24 , $1.98 
10061,1061,Montachusett Regional Transit Authority,MB,PT,Active,Full Reporter,Fitchburg,MA,269,"Leominster-Fitchburg, MA",65,"116,960",624,"228,778",2018,6,2018,"2,228,758","537,050",4.15," $731,874 "," $6,028,212 ", $11.22 , $1.36 
10063,1063,Middletown Transit District,DR,DO,Active,Reduced Reporter,Middletown,CT,47,"Hartford, CT",516,"924,859",193,"90,320",2018,6,2018,,,,,,,
10063,1063,Middletown Transit District,DR,PT,Active,Reduced Reporter,Middletown,CT,47,"Hartford, CT",516,"924,859",193,"90,320",2018,6,2018,,,,,,,
10063,1063,Middletown Transit District,MB,DO,Active,Reduced Reporter,Middletown,CT,47,"Hartford, CT",516,"924,859",193,"90,320",2018,6,2018,,,,,,,
10063,1063,Middletown Transit District,MB,PT,Active,Reduced Reporter,Middletown,CT,47,"Hartford, CT",516,"924,859",193,"90,320",2018,6,2018,,,,,,,
10064,1064,Greater Attleboro-Taunton Regional Transit Authority,CB,PT,Active,Full Reporter,Taunton,MA,39,"Providence, RI-MA",545,"1,190,956",835,"572,140",2018,6,2018,,,,,,,
